,original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,tokenized_text,stopword_tokenized,stemming_text
597,subuh ginih dingin lagi kaya yach enak kalau ngewe soalya kontol saya belum pernah sama sekali merasakan yang namanya memek kaya yach enak,twitter,1,0,0,0,"['subuh', 'ginih', 'dingin', 'lagi', 'kaya', 'yach', 'enak', 'kalau', 'ngewe', 'soalya', 'kontol', 'saya', 'belum', 'pernah', 'sama', 'sekali', 'merasakan', 'yang', 'namanya', 'memek', 'kaya', 'yach', 'enak']","['subuh', 'ginih', 'dingin', 'kaya', 'yach', 'enak', 'ngewe', 'soalya', 'kontol', 'merasakan', 'namanya', 'memek', 'kaya', 'yach', 'enak']",subuh ginih dingin kaya yach enak ngewe soalya kontol rasa nama memek kaya yach enak
598,justru dengan adanya bom biar ibadah gak cuman hari minggu hargailah tuhan kelean datengin koq cuman hari minggu doank,kaskus,0,1,0,1,"['justru', 'dengan', 'adanya', 'bom', 'biar', 'ibadah', 'gak', 'cuman', 'hari', 'minggu', 'hargailah', 'tuhan', 'kelean', 'datengin', 'koq', 'cuman', 'hari', 'minggu', 'doank']","['bom', 'biar', 'ibadah', 'gak', 'cuman', 'minggu', 'hargailah', 'tuhan', 'kelean', 'datengin', 'koq', 'cuman', 'minggu', 'doank']",bom biar ibadah gak cuman minggu harga tuhan kelean datengin koq cuman minggu doank
599,purnamafreddy lah sempit amat pemikirannya saya kerja di bandara kak krn keluarga presiden beserta ajudannya ada batasan bisa smpai mana masuk ke area bandara dan meskipun g ada peraturannya pst sebelumnya ijin dl lah masa mau nyelonong lagian klo sudah ijin dan diijinkan knp enggak picik bgt pikiran lu,instagram,0,0,0,0,"['purnamafreddy', 'lah', 'sempit', 'amat', 'pemikirannya', 'saya', 'kerja', 'di', 'bandara', 'kak', 'krn', 'keluarga', 'presiden', 'beserta', 'ajudannya', 'ada', 'batasan', 'bisa', 'smpai', 'mana', 'masuk', 'ke', 'area', 'bandara', 'dan', 'meskipun', 'g', 'ada', 'peraturannya', 'pst', 'sebelumnya', 'ijin', 'dl', 'lah', 'masa', 'mau', 'nyelonong', 'lagian', 'klo', 'sudah', 'ijin', 'dan', 'diijinkan', 'knp', 'enggak', 'picik', 'bgt', 'pikiran', 'lu']","['purnamafreddy', 'sempit', 'pemikirannya', 'kerja', 'bandara', 'kak', 'krn', 'keluarga', 'presiden', 'beserta', 'ajudannya', 'batasan', 'smpai', 'masuk', 'area', 'bandara', 'g', 'peraturannya', 'pst', 'ijin', 'dl', 'nyelonong', 'klo', 'ijin', 'diijinkan', 'knp', 'picik', 'bgt', 'pikiran', 'lu']",purnamafreddy sempit pikir kerja bandara kak krn keluarga presiden serta ajudan batas smpai masuk area bandara g atur pst ijin dl nyelonong klo ijin diijinkan knp picik bgt pikir lu
600,semangat amirul lupakan dan jangan ulangi tentang bendera itu rakyat indonesia sudah melupakan itu semua sekarang waktunya kamu membangkitkan sportifitas,instagram,0,0,0,0,"['semangat', 'amirul', 'lupakan', 'dan', 'jangan', 'ulangi', 'tentang', 'bendera', 'itu', 'rakyat', 'indonesia', 'sudah', 'melupakan', 'itu', 'semua', 'sekarang', 'waktunya', 'kamu', 'membangkitkan', 'sportifitas']","['semangat', 'amirul', 'lupakan', 'ulangi', 'bendera', 'rakyat', 'indonesia', 'melupakan', 'membangkitkan', 'sportifitas']",semangat amirul lupa ulang bendera rakyat indonesia lupa bangkit sportifitas
601,kamu masih sekolah mau punya uang sendiri punya penghasilan sendiri mau beli barang yg kamu inginkan sendiri tanpa minta orang tua join aja ke kita modal kesedikit untung jutaan minat join wa line nisa instagram nisa database,instagram,0,0,0,0,"['kamu', 'masih', 'sekolah', 'mau', 'punya', 'uang', 'sendiri', 'punya', 'penghasilan', 'sendiri', 'mau', 'beli', 'barang', 'yg', 'kamu', 'inginkan', 'sendiri', 'tanpa', 'minta', 'orang', 'tua', 'join', 'aja', 'ke', 'kita', 'modal', 'kesedikit', 'untung', 'jutaan', 'minat', 'join', 'wa', 'line', 'nisa', 'instagram', 'nisa', 'database']","['sekolah', 'uang', 'penghasilan', 'beli', 'barang', 'yg', 'orang', 'tua', 'join', 'aja', 'modal', 'kesedikit', 'untung', 'jutaan', 'minat', 'join', 'wa', 'line', 'nisa', 'instagram', 'nisa', 'database']",sekolah uang hasil beli barang yg orang tua join aja modal sedikit untung juta minat join wa line nisa instagram nisa database
602,big sale followers k like k view k setiap pembelian followers free like murah terjamin dan terpercaya proses fast wa,instagram,0,0,0,0,"['big', 'sale', 'followers', 'k', 'like', 'k', 'view', 'k', 'setiap', 'pembelian', 'followers', 'free', 'like', 'murah', 'terjamin', 'dan', 'terpercaya', 'proses', 'fast', 'wa']","['big', 'sale', 'followers', 'k', 'like', 'k', 'view', 'k', 'pembelian', 'followers', 'free', 'like', 'murah', 'terjamin', 'terpercaya', 'proses', 'fast', 'wa']",big sale followers k like k view k beli followers free like murah jamin percaya proses fast wa
603,lemah lembut sama zionist kafir harbi ahok penista agama sama muslim bencinya naudzubillah main bubarin pengajian labelin usir ustadz ulama,twitter,0,1,1,1,"['lemah', 'lembut', 'sama', 'zionist', 'kafir', 'harbi', 'ahok', 'penista', 'agama', 'sama', 'muslim', 'bencinya', 'naudzubillah', 'main', 'bubarin', 'pengajian', 'labelin', 'usir', 'ustadz', 'ulama']","['lemah', 'lembut', 'zionist', 'kafir', 'harbi', 'ahok', 'penista', 'agama', 'muslim', 'bencinya', 'naudzubillah', 'main', 'bubarin', 'pengajian', 'labelin', 'usir', 'ustadz', 'ulama']",lemah lembut zionist kafir harbi ahok nista agama muslim benci naudzubillah main bubarin aji labelin usir ustadz ulama
604,wajib nonton jangan terharu video lengkapnya  youtu beokvrngnbaec tag cewek abg tante amoy bugil telanjang bispak toket tetek remas lesbi memek ngentot video bokep paha mulus semok bohay pantat bokong goyang digoyang jilat colmek pijet sange klimaks crot smp sma on top pic twitter comnavwvfzni,twitter,1,0,0,0,"['wajib', 'nonton', 'jangan', 'terharu', 'video', 'lengkapnya', 'youtu', 'beokvrngnbaec', 'tag', 'cewek', 'abg', 'tante', 'amoy', 'bugil', 'telanjang', 'bispak', 'toket', 'tetek', 'remas', 'lesbi', 'memek', 'ngentot', 'video', 'bokep', 'paha', 'mulus', 'semok', 'bohay', 'pantat', 'bokong', 'goyang', 'digoyang', 'jilat', 'colmek', 'pijet', 'sange', 'klimaks', 'crot', 'smp', 'sma', 'on', 'top', 'pic', 'twitter', 'comnavwvfzni']","['wajib', 'nonton', 'terharu', 'video', 'lengkapnya', 'youtu', 'beokvrngnbaec', 'tag', 'cewek', 'abg', 'tante', 'amoy', 'bugil', 'telanjang', 'bispak', 'toket', 'tetek', 'remas', 'lesbi', 'memek', 'ngentot', 'video', 'bokep', 'paha', 'mulus', 'semok', 'bohay', 'pantat', 'bokong', 'goyang', 'digoyang', 'jilat', 'colmek', 'pijet', 'sange', 'klimaks', 'crot', 'smp', 'sma', 'on', 'top', 'pic', 'twitter', 'comnavwvfzni']",wajib nonton haru video lengkap youtu beokvrngnbaec tag cewek abg tante amoy bugil telanjang bispak toket tetek remas lesbi memek ngentot video bokep paha mulus semok bohay pantat bokong goyang goyang jilat colmek pijet sange klimaks crot smp sma on top pic twitter comnavwvfzni
605,quoteveila rebornbbbaceab wkwkwkwkwkwkwjkwjkwjkwjkwquotennnkasian ama kampret kaya kamu dilahirkan dari perut mantan lontek kalijodo jadi otaknya terkontaminasi berbagai macam pejuh jadilah nasbungjing dongok ngakak,kaskus,0,0,0,1,"['quoteveila', 'rebornbbbaceab', 'wkwkwkwkwkwkwjkwjkwjkwjkwquotennnkasian', 'ama', 'kampret', 'kaya', 'kamu', 'dilahirkan', 'dari', 'perut', 'mantan', 'lontek', 'kalijodo', 'jadi', 'otaknya', 'terkontaminasi', 'berbagai', 'macam', 'pejuh', 'jadilah', 'nasbungjing', 'dongok', 'ngakak']","['quoteveila', 'rebornbbbaceab', 'wkwkwkwkwkwkwjkwjkwjkwjkwquotennnkasian', 'ama', 'kampret', 'kaya', 'dilahirkan', 'perut', 'mantan', 'lontek', 'kalijodo', 'otaknya', 'terkontaminasi', 'pejuh', 'nasbungjing', 'dongok', 'ngakak']",quoteveila rebornbbbaceab wkwkwkwkwkwkwjkwjkwjkwjkwquotennnkasian ama kampret kaya lahir perut mantan lontek kalijodo otak kontaminasi pejuh nasbungjing dongok ngakak
606,binternet gratis solusi masalah koneksi satelit pertama di indonesiabnnnimg s kaskus idimages jpgimgnnkunjungi urlhttp www vpnsatelit comvpnsatelit comurlnnbutuh koneksi pribadi jaringan private ga perlu mikirin kuota tagihan bukan inject ilegal dan untuk daerah pedalamn silahkan kunjungi penawaran kami nkoneksi tanpa kuota dan tanpa limitndata centernkoneksi server to satelitnvirtual servernvpnnsshnvpsncloudnshare mifindllnnterimakasih atas kunjungannya,kaskus,0,0,0,0,"['binternet', 'gratis', 'solusi', 'masalah', 'koneksi', 'satelit', 'pertama', 'di', 'indonesiabnnnimg', 's', 'kaskus', 'idimages', 'jpgimgnnkunjungi', 'urlhttp', 'www', 'vpnsatelit', 'comvpnsatelit', 'comurlnnbutuh', 'koneksi', 'pribadi', 'jaringan', 'private', 'ga', 'perlu', 'mikirin', 'kuota', 'tagihan', 'bukan', 'inject', 'ilegal', 'dan', 'untuk', 'daerah', 'pedalamn', 'silahkan', 'kunjungi', 'penawaran', 'kami', 'nkoneksi', 'tanpa', 'kuota', 'dan', 'tanpa', 'limitndata', 'centernkoneksi', 'server', 'to', 'satelitnvirtual', 'servernvpnnsshnvpsncloudnshare', 'mifindllnnterimakasih', 'atas', 'kunjungannya']","['binternet', 'gratis', 'solusi', 'koneksi', 'satelit', 'indonesiabnnnimg', 's', 'kaskus', 'idimages', 'jpgimgnnkunjungi', 'urlhttp', 'www', 'vpnsatelit', 'comvpnsatelit', 'comurlnnbutuh', 'koneksi', 'pribadi', 'jaringan', 'private', 'ga', 'mikirin', 'kuota', 'tagihan', 'inject', 'ilegal', 'daerah', 'pedalamn', 'silahkan', 'kunjungi', 'penawaran', 'nkoneksi', 'kuota', 'limitndata', 'centernkoneksi', 'server', 'to', 'satelitnvirtual', 'servernvpnnsshnvpsncloudnshare', 'mifindllnnterimakasih', 'kunjungannya']",binternet gratis solusi koneksi satelit indonesiabnnnimg s kaskus idimages jpgimgnnkunjungi urlhttp www vpnsatelit comvpnsatelit comurlnnbutuh koneksi pribadi jaring private ga mikirin kuota tagih inject ilegal daerah pedalamn silah kunjung tawar nkoneksi kuota limitndata centernkoneksi server to satelitnvirtual servernvpnnsshnvpsncloudnshare mifindllnnterimakasih kunjung
607,ttp msh body lakik ya mbak fattah nie lucintaluna jgn keseringan kena matahari deh mbak fattah ngeriii aq mah takut meletusss lucintaluna,instagram,0,0,0,0,"['ttp', 'msh', 'body', 'lakik', 'ya', 'mbak', 'fattah', 'nie', 'lucintaluna', 'jgn', 'keseringan', 'kena', 'matahari', 'deh', 'mbak', 'fattah', 'ngeriii', 'aq', 'mah', 'takut', 'meletusss', 'lucintaluna']","['ttp', 'body', 'lakik', 'mbak', 'fattah', 'nie', 'lucintaluna', 'jgn', 'keseringan', 'kena', 'matahari', 'deh', 'mbak', 'fattah', 'ngeriii', 'aq', 'mah', 'takut', 'meletusss', 'lucintaluna']",ttp body lakik mbak fattah nie lucintaluna jgn sering kena matahari deh mbak fattah ngeriii aq mah takut meletusss lucintaluna
608,herlinaaaa kalau menurut gw sih kakak lucinta luna bukan laki bukan perempuan tp gk tau apa hermaprodit kali,instagram,0,0,0,0,"['herlinaaaa', 'kalau', 'menurut', 'gw', 'sih', 'kakak', 'lucinta', 'luna', 'bukan', 'laki', 'bukan', 'perempuan', 'tp', 'gk', 'tau', 'apa', 'hermaprodit', 'kali']","['herlinaaaa', 'gw', 'sih', 'kakak', 'lucinta', 'luna', 'laki', 'perempuan', 'tp', 'gk', 'tau', 'hermaprodit', 'kali']",herlinaaaa gw sih kakak lucinta luna laki perempuan tp gk tau hermaprodit kali
609,botul the vision atau dgn bahasa lain papua akan bilang jk gitu papua pisah aja deh kami non muslim ga akan bisa jd gub jkt,twitter,0,1,0,0,"['botul', 'the', 'vision', 'atau', 'dgn', 'bahasa', 'lain', 'papua', 'akan', 'bilang', 'jk', 'gitu', 'papua', 'pisah', 'aja', 'deh', 'kami', 'non', 'muslim', 'ga', 'akan', 'bisa', 'jd', 'gub', 'jkt']","['botul', 'the', 'vision', 'dgn', 'bahasa', 'papua', 'bilang', 'jk', 'gitu', 'papua', 'pisah', 'aja', 'deh', 'non', 'muslim', 'ga', 'jd', 'gub', 'jkt']",botul the vision dgn bahasa papua bilang jk gitu papua pisah aja deh non muslim ga jd gub jkt
610,img asset kompas comcropx xxdataphotoimgx jpgimgnketua kamar dagang dan industri kadin jawa timur la nyalla mahmud mattalitti mencurahkan kekesalannya kepada ketua umum partai gerindra prabowo subianto yang meminta uang sebesar rp miliar la nyalla tak memenuhinya prabowo kemudian disebut marah dan membatalkan pencalonan la nyalla nnla nyalla mendapatkan surat mandat dari prabowo pada desember lalu surat mandat tersebut berlaku hari dan berakhir pada desember nndalam surat nomor bdppgerindrapilkada itu dijelaskan bahwa nama la nyalla sebagai cagub jatim sedang diproses dpp partai gerindra karena itu selain diminta mencari mitra koalisi la nyalla juga diminta untuk menyiapkan kelengkapan pemenangan nnsalah satu kelengkapan pemenangan ucap la nyalla ia sempat diminta uang rp miliar oleh ketua umum partai gerindra prabowo subianto uang itu digunakan untuk saksi dalam pilkada jatim nnpermintaan itu dilakukan saat la nyalla melangsungkan pertemuan dengan prabowo di hambalang bogor sabtu bertepatan dengan gerindra mengumumkan mayjen purn sudrajat sebagai calon gubernur jawa barat nnquotsaya dimintai uang rp miliar uang saksi disuruh serahkan tanggal desember kalau tidak bisa saya tidak akan direkomendasi quot ujar la nyalla nnquotyang minta prabowo kok quot lanjut dia nnmenurut la nyalla ia belum menyanggupi menyerahkan uang itu dia pun dipanggil prabowo ke rumahnya nnquotsaya dipanggil prabowo kok dimakimaki prabowo itu siapa saya bukan pegawainya dia kok dia makimaki saya quot ujar la nyalla nnla nyalla tidak menyangka akan dimarahi prabowo karena permasalahan uang rp miliar ia merasa disiasiakan prabowo nnnnsizequotquotsumber urlhttp jurnalkorupsi blogspot co idmedianusantaramemangnyasiapaprabowo htmlurlsize,kaskus,0,0,0,0,"['img', 'asset', 'kompas', 'comcropx', 'xxdataphotoimgx', 'jpgimgnketua', 'kamar', 'dagang', 'dan', 'industri', 'kadin', 'jawa', 'timur', 'la', 'nyalla', 'mahmud', 'mattalitti', 'mencurahkan', 'kekesalannya', 'kepada', 'ketua', 'umum', 'partai', 'gerindra', 'prabowo', 'subianto', 'yang', 'meminta', 'uang', 'sebesar', 'rp', 'miliar', 'la', 'nyalla', 'tak', 'memenuhinya', 'prabowo', 'kemudian', 'disebut', 'marah', 'dan', 'membatalkan', 'pencalonan', 'la', 'nyalla', 'nnla', 'nyalla', 'mendapatkan', 'surat', 'mandat', 'dari', 'prabowo', 'pada', 'desember', 'lalu', 'surat', 'mandat', 'tersebut', 'berlaku', 'hari', 'dan', 'berakhir', 'pada', 'desember', 'nndalam', 'surat', 'nomor', 'bdppgerindrapilkada', 'itu', 'dijelaskan', 'bahwa', 'nama', 'la', 'nyalla', 'sebagai', 'cagub', 'jatim', 'sedang', 'diproses', 'dpp', 'partai', 'gerindra', 'karena', 'itu', 'selain', 'diminta', 'mencari', 'mitra', 'koalisi', 'la', 'nyalla', 'juga', 'diminta', 'untuk', 'menyiapkan', 'kelengkapan', 'pemenangan', 'nnsalah', 'satu', 'kelengkapan', 'pemenangan', 'ucap', 'la', 'nyalla', 'ia', 'sempat', 'diminta', 'uang', 'rp', 'miliar', 'oleh', 'ketua', 'umum', 'partai', 'gerindra', 'prabowo', 'subianto', 'uang', 'itu', 'digunakan', 'untuk', 'saksi', 'dalam', 'pilkada', 'jatim', 'nnpermintaan', 'itu', 'dilakukan', 'saat', 'la', 'nyalla', 'melangsungkan', 'pertemuan', 'dengan', 'prabowo', 'di', 'hambalang', 'bogor', 'sabtu', 'bertepatan', 'dengan', 'gerindra', 'mengumumkan', 'mayjen', 'purn', 'sudrajat', 'sebagai', 'calon', 'gubernur', 'jawa', 'barat', 'nnquotsaya', 'dimintai', 'uang', 'rp', 'miliar', 'uang', 'saksi', 'disuruh', 'serahkan', 'tanggal', 'desember', 'kalau', 'tidak', 'bisa', 'saya', 'tidak', 'akan', 'direkomendasi', 'quot', 'ujar', 'la', 'nyalla', 'nnquotyang', 'minta', 'prabowo', 'kok', 'quot', 'lanjut', 'dia', 'nnmenurut', 'la', 'nyalla', 'ia', 'belum', 'menyanggupi', 'menyerahkan', 'uang', 'itu', 'dia', 'pun', 'dipanggil', 'prabowo', 'ke', 'rumahnya', 'nnquotsaya', 'dipanggil', 'prabowo', 'kok', 'dimakimaki', 'prabowo', 'itu', 'siapa', 'saya', 'bukan', 'pegawainya', 'dia', 'kok', 'dia', 'makimaki', 'saya', 'quot', 'ujar', 'la', 'nyalla', 'nnla', 'nyalla', 'tidak', 'menyangka', 'akan', 'dimarahi', 'prabowo', 'karena', 'permasalahan', 'uang', 'rp', 'miliar', 'ia', 'merasa', 'disiasiakan', 'prabowo', 'nnnnsizequotquotsumber', 'urlhttp', 'jurnalkorupsi', 'blogspot', 'co', 'idmedianusantaramemangnyasiapaprabowo', 'htmlurlsize']","['img', 'asset', 'kompas', 'comcropx', 'xxdataphotoimgx', 'jpgimgnketua', 'kamar', 'dagang', 'industri', 'kadin', 'jawa', 'timur', 'la', 'nyalla', 'mahmud', 'mattalitti', 'mencurahkan', 'kekesalannya', 'ketua', 'partai', 'gerindra', 'prabowo', 'subianto', 'uang', 'rp', 'miliar', 'la', 'nyalla', 'memenuhinya', 'prabowo', 'marah', 'membatalkan', 'pencalonan', 'la', 'nyalla', 'nnla', 'nyalla', 'surat', 'mandat', 'prabowo', 'desember', 'surat', 'mandat', 'berlaku', 'desember', 'nndalam', 'surat', 'nomor', 'bdppgerindrapilkada', 'nama', 'la', 'nyalla', 'cagub', 'jatim', 'diproses', 'dpp', 'partai', 'gerindra', 'mencari', 'mitra', 'koalisi', 'la', 'nyalla', 'kelengkapan', 'pemenangan', 'nnsalah', 'kelengkapan', 'pemenangan', 'la', 'nyalla', 'uang', 'rp', 'miliar', 'ketua', 'partai', 'gerindra', 'prabowo', 'subianto', 'uang', 'saksi', 'pilkada', 'jatim', 'nnpermintaan', 'la', 'nyalla', 'melangsungkan', 'pertemuan', 'prabowo', 'hambalang', 'bogor', 'sabtu', 'bertepatan', 'gerindra', 'mengumumkan', 'mayjen', 'purn', 'sudrajat', 'calon', 'gubernur', 'jawa', 'barat', 'nnquotsaya', 'uang', 'rp', 'miliar', 'uang', 'saksi', 'disuruh', 'serahkan', 'tanggal', 'desember', 'direkomendasi', 'quot', 'la', 'nyalla', 'nnquotyang', 'prabowo', 'quot', 'nnmenurut', 'la', 'nyalla', 'menyanggupi', 'menyerahkan', 'uang', 'dipanggil', 'prabowo', 'rumahnya', 'nnquotsaya', 'dipanggil', 'prabowo', 'dimakimaki', 'prabowo', 'pegawainya', 'makimaki', 'quot', 'la', 'nyalla', 'nnla', 'nyalla', 'menyangka', 'dimarahi', 'prabowo', 'permasalahan', 'uang', 'rp', 'miliar', 'disiasiakan', 'prabowo', 'nnnnsizequotquotsumber', 'urlhttp', 'jurnalkorupsi', 'blogspot', 'co', 'idmedianusantaramemangnyasiapaprabowo', 'htmlurlsize']",img asset kompas comcropx xxdataphotoimgx jpgimgnketua kamar dagang industri kadin jawa timur la nyalla mahmud mattalitti curah kesal ketua partai gerindra prabowo subianto uang rp miliar la nyalla penuh prabowo marah batal calon la nyalla nnla nyalla surat mandat prabowo desember surat mandat laku desember nndalam surat nomor bdppgerindrapilkada nama la nyalla cagub jatim proses dpp partai gerindra cari mitra koalisi la nyalla lengkap menang nnsalah lengkap menang la nyalla uang rp miliar ketua partai gerindra prabowo subianto uang saksi pilkada jatim nnpermintaan la nyalla langsung temu prabowo hambalang bogor sabtu tepat gerindra umum mayjen purn sudrajat calon gubernur jawa barat nnquotsaya uang rp miliar uang saksi suruh serah tanggal desember rekomendasi quot la nyalla nnquotyang prabowo quot nnmenurut la nyalla sanggup serah uang panggil prabowo rumah nnquotsaya panggil prabowo dimakimaki prabowo pegawai makimaki quot la nyalla nnla nyalla sangka marah prabowo masalah uang rp miliar disiasiakan prabowo nnnnsizequotquotsumber urlhttp jurnalkorupsi blogspot co idmedianusantaramemangnyasiapaprabowo htmlurlsize
611,pikiii x y z maka jumlah bulu ketek saipul jamil adalah helai bang tidak lebih lebat dari jembut,twitter,1,0,0,0,"['pikiii', 'x', 'y', 'z', 'maka', 'jumlah', 'bulu', 'ketek', 'saipul', 'jamil', 'adalah', 'helai', 'bang', 'tidak', 'lebih', 'lebat', 'dari', 'jembut']","['pikiii', 'x', 'y', 'z', 'bulu', 'ketek', 'saipul', 'jamil', 'helai', 'bang', 'lebat', 'jembut']",pikiii x y z bulu ketek saipul jamil helai bang lebat jembut
